c1_0	c1_1	c1_2	c1_3	c1_4	c1_5	c1_6	c1_7	c1_8	c1_9	c2_0	c2_1	c2_2	c2_3	c2_4	c2_5	c2_6	c2_7	c2_8	c2_9	protein_id
248835.14584634756	344149.77102234104	432837.4507848724	294260.16203520645	104826.65676840494	252143.55651413897	311796.206308482	178353.89158388076	227836.57690377493	305170.86036211933	469791.7510520147	624703.4068408335	493118.6898468066	433490.3542703479	183248.38696273317	460356.49339773535	249919.79081052617	261761.42465651833	266753.9409352223	446693.2676916379	PROT_009257
109511.46900079296	159509.3504624502	262577.04147721286	190964.09608830555	192289.16525347158	108943.28806545697	237844.28822114065	142783.53142314436	314973.6436725891	263320.1087788143	241248.86316814288	125981.37817665681	83717.60260985486	112816.34976711529	217041.45071851244	93142.00147157474	137077.46680079456	88802.25764353151	90061.71933581577	108029.14761154362	PROT_009258
374549.2123151441	351798.2958175561	393312.6715178658		350159.0626588687	306343.3319873871	451372.74720874423	365516.8081680034	368503.0906407707	268198.0070159729	288012.4395350524	400416.56104422914	414085.7608725596	355501.6539959375	365314.8092449509	328258.3634752715	368045.72427755786		282677.9757017837		PROT_009259
296782.81546246115	322589.77033256553	353006.33516167046	271089.29762751015	303917.44566803874	280501.72905254504	261494.20306332124	277114.56665885367	290591.45567485486	274904.0674473816	310555.0504837787		256335.8364566401	286543.5963235378	279504.71190899354	288016.55393703416	247489.96834272888	314574.37538428535	258723.96456984067	275899.19990666903	PROT_009260
261201.6494314321	385139.82177483983	286140.1978107233	346768.1630942664	156496.7324984058	174049.908722952	497663.5490505787	465625.5035541996	223101.2499688063	200283.96269002903	131218.9826753364	268942.19036617776	333258.18470857764	89173.25225661593	195387.38804716957	188692.71391509243	155725.05864017105	189769.80600401858	121646.47625339105	265197.7408041824	PROT_009261
493001.9538020167	374593.3851089503	331545.1970669218	270514.20452522964	200001.82068796112	107078.53739356103	259794.7139834413	333098.54395016056	215835.0582431958	144036.84230122584	190872.75161940427		161111.77649949328	221284.46380323172	49202.416426021744	169552.51051648395	192076.37160104283	116153.8068899126	206081.8259778981	200741.0401434885	PROT_009262
	212525.7622102744	214803.94730657997	278294.39433405903	331120.2438317856	207705.21251926015	159517.72129643164	153074.0625097698	322780.30371918663	141223.0403037249	206632.27265931998	201853.97457235173	114787.08969969241	63315.773858343404	154237.9430961789	112517.83130486375	118994.13411986378	109322.19516032109	139392.01558112152	157928.73820584491	PROT_009263
420142.56789738557	388025.1755236313	275331.0987804514	357792.3142844413	169348.377883816	318797.30186812766	256330.85815050764		337458.3994006313	295910.3602195243	75656.00869165633	129284.30526889693	94790.84480046212	92711.64634079428	116689.35067695918		67938.19989826034	140440.5859134136	117454.01455531841	105966.8141316356	PROT_009264
414356.6119466726	281781.4128195446	413104.77701879415	148531.03598052613	249916.0094813732	322770.93658258516	335637.99746603175	523631.60060620646	315286.07567163213	337021.021583488	148160.88835034677	247236.97768699343	180951.51298771807	215294.5820124944	287627.8897147311	343203.132609699	287090.90228397766	255708.70899203492	111383.69246733797	244822.18726686927	PROT_009265
267633.5968505614	230429.11341653872	185164.91503879052	103695.25864590288	190737.6097603103	269535.60653964046		380910.8247299099	254714.11347562438	219886.1749395463	166459.5226674372	208582.97113220897	86809.5567099483	165379.28891451983	115463.35655318575	164825.58491953823	146469.62778357847	194198.89174062622	108891.94916836786	68869.21510291538	PROT_009266
115137.89535232082	253724.17543224694	195766.87485940327	225459.4959947637	82029.45718882988	293554.9088324974	196556.01368568168	312065.67860563076	214959.1268828529	337638.5922030079	243199.47900804394	328592.2312157511	864556.7044873463	294349.4277504381	489247.08780124877	461165.4109550973		443763.9676916445	361687.2576301641	256287.7863189016	PROT_009267
222461.40298990568	237220.77866332198	227385.57329703454	245340.61993294294	208771.524283019	262330.8941293962	201431.82015149	216249.52948356853	221199.25523017728	278915.59329320997	225824.0015075121	236134.64999150953	214402.02478673472	190696.6823493084	236041.027836825	270340.77302682697	239131.07636905587	207152.1141072819	249325.2656243116	210370.08767179927	PROT_009268
	92507.19637206457	146577.38520647437	113942.87187594788	157753.96654520163	341616.2652033116	52672.34985627095	196797.79294551112	64408.05532414052	212291.46712271433	192905.37026114538	506752.3827412367		230936.40780492534	254236.5600835134	450668.69629991695	169521.0724485324	70004.5434729069	157263.42113191794	250193.8739979917	PROT_009269
402822.8715702477	265126.1384912391	516282.0863512835	537899.8857406524	343286.04570143303	259490.0448449872	768948.0491670996	676923.5118761837	251263.16127530593	435785.23992311285	298158.49046856014	305966.33321050514	299895.5024679061		367183.3445043575	238324.35468152285	673721.3477208891		187146.29482845965	207088.57645667216	PROT_009270
254957.92410326155	205923.4605816803	556986.1127147038		216125.50575781145	330990.8790901778	142568.04300524126	205503.129794131		239827.38835565062	346077.2014914217	89622.49879090226	192508.92227528035	260515.4016106248	143104.59839809427	131251.87690041732	142282.566914923	65659.78131477156	216846.52010321541	154379.7254089674	PROT_009271
430097.6104114888	368551.6814153988	440265.5708362085	404734.14002239157	281305.4440686169	180063.1504363715	318979.0309103156	751526.0486266752	240998.5235735171	279146.1019559244	157147.86635033714	137048.3746978727	259049.70236911718	193516.84763027114	284763.418893327	139851.155454123	318595.2699462134	267070.41566887026	147157.5537144715		PROT_009272
187380.717906073	99891.20437543653	150266.35536966362		37253.86429463363	39789.26422157999	26789.090023116907	341443.88861647923	1150842.4541689		188902.58374555697	304967.15531706327	611423.4067535833	258984.11843425696	29664.289045321075	183624.73038723832	55152.4996889627	1087048.6502253457		65633.68077750136	PROT_009273
249480.57892309577	137250.68524250417	110291.74807092121	197899.96376629442	252082.70563671258	243299.52635583936	98370.11932242074	242914.7069814525	154486.3751238983	159581.79229606554	182907.4415146938	408648.7359774143	359326.7129846274	243072.83559251612		358202.6842858929	282295.05332093994		342221.66422320664	234768.5053141525	PROT_009274
	350866.3787298076	219231.49064789427	286819.9504771432	349792.3224337743	476505.7238357572	253636.91024896677	281587.4608795981	269239.3878424772		919745.4126329194	975760.5710476603	719705.4245697778	1013134.93431552	712448.2641737928	1035264.8449655683	1094242.1894841357	631799.2090773651		1221237.7372080374	PROT_009275
83436.9166775441	316081.1001554439	171461.94312551914	165522.67755679705	185262.3168737739	170247.9412689442	140377.35033880325		206324.31202083893	240232.07532230465	166540.67656151985	117835.46984299054	195739.1750366925	103230.74010179899	101368.16108230482	67920.79561403667	160998.74788193128	103138.26234057572		55765.23941211263	PROT_009276
212964.67768818673	137602.91157803466	241848.6377479262	168452.42978748455	95410.75396197394	107573.58127391213	62996.19486896884	141806.44235618575		161395.33252584722	257450.68915380928	121920.81991403094	288812.48381960625	138193.8307807995	279827.8651336443	306358.2278875972	298476.82528046245		247299.84142889807	410282.08902823407	PROT_009277
260124.54053933366	333732.58408422366	245385.11305448276	256111.56691755634	188991.34503371923	306679.5281824453	207964.78598631045	276778.96764120855	308234.0042917917	225244.9139824391	241438.0853080882	301553.7509409363	272470.4567870322	254361.15340752088	285555.0949431379	255124.8048739938	154803.72816158878	235747.14116861485	244145.99913948475	262072.91220638057	PROT_009278
469131.71758980013	243541.44996524745	384747.90831652086	472377.87416514836	248416.95024118142	320270.10234008305	438564.8553672646	373722.679231591	583954.0730827104	591839.149748449	143860.11731894186	291637.1341167975	190366.78262070552	210520.369889872	357634.55831903836	393492.7070048902		329370.9158153703	264839.8103094048	286903.9680083841	PROT_009279
103971.05986306095	303566.90547688986	171671.08135424185	227047.29414037074	394843.0611775053	167439.16610328085	207781.79322561817	204744.39128720417	231186.86835577572	211929.87487808117	208427.28382734684	136363.30595057213		118641.08332919073	126664.80178093004	162466.09561286218	113769.69817016557	137987.1253059904	157454.80007664292	147640.049622103	PROT_009280
214299.26934661373	473176.78718230576	203521.50328076282	185355.7551206064	332234.1387910315	265813.2938210964	234479.03732826284		149247.6048143522		467594.2781743272	308094.4436317864	235517.51038566098		402152.7977810388	360856.3353392224	308959.46872451	451976.83946144796	608370.7738200872	758702.8612063845	PROT_009281
295672.1229241871	396759.80917931587	398789.94689706137	430095.5396819824	397850.79974913487		577473.4302218974	366414.99493750645	513870.8406310825		154289.2218622553	145168.75434913673	128104.39609262443	209385.01450235635		162911.53582606005	161524.90595760968		125129.06533566113	179554.26892305666	PROT_009282
227504.84012856035	246052.40241352332	276880.58192731807	247686.8333294836	293775.36202638096	359232.55950486235		371550.11748149735	224626.0362382121		111685.29344760018	95996.26223171304	96285.50979886133	116532.07801741562	170208.78218990198	116989.85837680784	117629.90196864482	99155.29540721333	132079.14811000717		PROT_009283
170786.18552328175	145192.915536519	227052.32284373388	259066.90844093863	192204.90680302744	120334.43355455014	222133.61605905803	211285.04334868063	178730.23260156927	259852.14447938526	420740.7005363365	904443.9519050082	773200.6149958405	824352.001175317	667266.315081729	695637.0494208504	453609.3657901705	680724.4931095953	792128.3421072358	635439.803434379	PROT_009284
218033.04842745565	258584.86932001164	199500.3469371708	262848.6639536586	195158.98196210247	221208.0811409322	273265.90175650816	225156.263322801	228525.70737992003	210015.1309677858	208419.82650018774	280859.31887965073	250811.5102794998	297783.595440612	206975.2047217432	242124.89389138887	233017.9786915024	252864.22413819243	252355.46814708484	263407.76721590344	PROT_009285
163117.28873742427	177307.21788798843	204884.88267850477	130404.58345606935	119112.42728510832	343074.1731235115	253407.9335457425	364283.93781731406	227518.02680377828	344713.806831476	73531.74888341341	90853.55568556492	124612.08585399036	230919.72602562024	132647.06623077468	82127.76007728993	194770.4978312487	67819.5716358607	107817.9065384762		PROT_009286
252776.28210148163	287591.4164299321	391668.8233735374	184963.23032617485	322017.6637078028		295717.51664723514	280558.6438439758	206408.67994943453	245024.49691919048	979649.4898370276	606564.6124000034	1106910.2988644298	758619.3480107081	868949.4559292139	1178305.2748639085	724203.0984781862	935278.8777434628	652485.8189016095	1090679.2651779158	PROT_009287
481054.1121521729	163459.57775221387	129394.1191316552	176292.6314230672		226687.84032382592	8778.31150103632	73659.10799740501	25549.390457613314		61645.17984848461	112441.59391854158	130255.04528151752	26665.6492093426	282491.9591985061	630030.5223351831		85688.7061410385	9981.532887797543	56783.968607941024	PROT_009288
189654.2628270773	201652.8461954325	222585.265665613	105320.20992012914	275424.5943505682	176288.8484347588	157812.97522199035	95748.72056305112	173444.08029694064	204368.20136035743	299148.44961095834	276311.41933118284	255930.871643285			276653.05607663037	355803.44957271207	579532.0778269591	408531.00696332887	198171.359075935	PROT_009289
179642.62034473874		1140443.5848898045	412340.557656293	349326.8213608481	363120.4081475056	377421.00873299886	416588.22608232097	433053.92584050586	453437.0060836579	373087.2902437988	343709.70477738156	290174.3960133922	222009.02766423134	392556.1485076545	131624.3117011909	100794.8190422484	189137.7446273804	228369.1426327632	189811.22159370233	PROT_009290
187227.39490463812	192041.0729261105	156713.86393650045	188082.96618773637	232939.02775386	168927.61723605506	273238.34641453903	251433.20584599912	156290.4872653299	184250.7766630309		56297.34034500034	64576.7476673182	66231.01366769196	80976.77073698536	54454.075500139385	76468.10641712202	76774.23899660603	72068.54313383235	43380.24794459986	PROT_009291
522306.5244401369	181177.72332488516	387378.2737942137	98952.03332079202	142031.6264211862	204806.61678762396	453047.85434685036	160847.04987716215	269592.6898534566	265139.9740893649	163841.4401685713		58115.70652376278	116958.95432038231				107647.17149563694	100770.96796867858		PROT_009292
244744.83660924548	166585.8000088624	177946.81376174162	258173.66895719897	262531.1071106796	162291.3844467897	189375.8384003749	108949.2018495817	82438.69335949594	118195.92491140995	292260.74283291836	135801.39227966368	356970.4975055465		337343.5708422824	218912.67309715535		396997.9713952735	340299.732720171	297280.05007902835	PROT_009293
269361.15583926707	301159.3139170428	215751.44411364666	190798.5500024486	257297.0484324032	290120.99313665496	250294.23407001232	223828.6523831736	228364.02436317303	310743.98040029424	277434.0445421765	181840.7477071554	198058.21089037752	211855.03009691398	276829.7527585062	271832.44001025415	246086.9249537193	195378.18452356462	217005.81290088064	205208.8338498789	PROT_009294
